TYPVOIE;PREVOIE;NOMVOIE;TYPO;DATE_ARRET;CDGI;HISTO;TEXTE;QUARTIER;1er;2e;3e;4e;5e;6e;7e;8e;9e;10e;11e;12e;13e;14e;15e;16e;17e;18e;19e;20e;ARRON
square;de l';opéra-louis jouvet;square de l'Opéra-Louis Jouvet;;6906;"Orig. du nom. ~ Louis Jouvet (1887-1951), comédien français, metteur en scène et directeur de théâtre. A sa mort il dirigeait le théâtre de l'Athénée, sis square de l'Opéra.
Historique. ~ Précédemment square de l'Opéra, ouvert par le Crédit Foncier, sur l'emplacement de l'Eden Théâtre. Cette voie a pris le nom de square de l'Opéra-Louis Jouvet à dater du 6 mai 1955.
";"Ouverture. ~ Ouvert en 1896.
";Chaussée d'Antin.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
place;;kossuth;place Kossuth;15/03/1957;5160;"Orig. du nom. ~ Louis Kossuth (1802-1894), patriote hongrois, chef de la Révolution de 1848.
";"Alignements (non retenus au POS et non repris au PLU). ~ Déc. du 3 août 1861, sauf : 1° à l'angle des rues du Faubourg Montmartre (côté pair) et de Maubeuge (côté impair) ; 2° pan coupé à l'angle de la rue du Faubourg Montmartre (côté impair) et de la place, partie régie par le déc. du 19 mars 1862.
Dénomination. ~ Arr. du 15 mars 1957.";Faubourg Montmartre.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;laferrière;rue Laferrière;;5242;"Orig. du nom. ~ Le comte Louis Marie de Laferrière-Lévêque (1776-1834), lieutenant-général, était commandant de la Garde nationale à cheval lors de l'ouverture de cette voie.
Historique. ~ Précédemment, passage Laferrière, ouvert en 1832.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 18 février 1880 (UP).
Numérotage. ~ Arr. du 18 avril 1882.
Dénomination. ~ Arr. du 31 janvier 1882.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;laffitte;rue Laffitte;;5246;"Orig. du nom. ~ Jacques Laffitte (1767-1844), financier et homme politique français, habitait un hôtel particulier dans cette rue. Il prit une part active à la Révolution de 1830.
Historique. ~ Rue d'Artois, lors de l'ouverture, rue Cerutti (1792) puis, de nouveau rue d'Artois en 1814. On lui a donné son nom actuel en 1830, après la Révolution de Juillet.
";"Ouverture. ~ Lettres patentes du 15 décembre 1770, entre le boulevard des Italiens et la rue de Provence (A). Ord. du 30 juillet 1823, entre les rues de Provence et de la Victoire (B). Ord. du 21 juillet 1824, modifiant une ordonnance du 30 avril 1823, le surplus (C). Une ordonnance royale du 15 novembre 1826 a autorisé la Ville de Paris à acquérir les terrains nécessaires à l'exécution de cette dernière partie.
Alignements (non retenus au POS et non repris au PLU). ~ Arr. du 1er mars 1933, parties A et B et pans coupés aux angles du côté pair de la rue de la Victoire et du côté impair de la rue de Châteaudun. Ord. du 21 juillet 1824, partie C.
Nivellement. ~ Arr. du 1er mars 1933.";Chaussée d'Antin. Faubourg Montmartre.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;lallier;rue Lallier;;5279;"Orig. du nom. ~ Prévôt des marchands, dont le vrai nom est Michel de Laillier.
Historique. ~ Précédemment rue Beauregard ; on l'a dénommée rue Beauregard des Martyrs. Ouverte sur l'emplacement d'un ancien chemin existant au commencement du XVIIIe siècle.
";"Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 23 août 1833. Cette ordonnance fixe la largeur de la voie à 12 m. A la suite du lotissement des terrains provenant des abattoirs de Montmartre (déc. du 20 juin 1858), un autre alignement a été exécuté du côté des nos pairs entre la rue Cretet et le boulevard de Rochechouart, et la largeur portée à 14,50 m dans cette partie.
Dénomination. ~ Déc. du 24 août 1864.";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;lamartine;rue Lamartine;;5291;"Orig. du nom. ~ Alphonse Marie Louis Prat de Lamartine (1790-1869), poète et homme politique français.
Historique. ~ Précédemment rue Coquenard ou Goguenard, nom du territoire sur lequel elle a été ouverte. Au XVIIe siècle on l'a dénommée rue Notre-Dame de Lorette. Elle est indiquée sur le plan de Jouvin de Rochefort (1672).
";"Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 23 août 1833, sauf : côté pair, depuis le n° 26 inclu jusqu'à la rue de Maubeuge ; côté impair, entre la rue de Maubeuge et la rue du Faubourg Montmartre (alignements rapportés par arr. du 12 février 1938 (relatif à la rue du Faubourg Montmartre).
Nivellement. ~ Déc. du 29 août 1854.
Dénomination. ~ Arrêté du Gouvernement provisoire du 16 mars 1848.";Faubourg Montmartre. Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;hippolyte lebas;rue Hippolyte Lebas;;4632;"Orig. du nom. ~ Louis Hippolyte Lebas (1782-1867) ; architecte français ; il construisit l'ancienne prison de la Roquette et Notre-Dame de Lorette à Paris ; voisinage de cette église.
Historique. ~ Ouverte par la Ville de Paris lors du percement de la rue de Maubeuge.
";"Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 24 juin 1884.
Numérotage. ~ Arr. du 27 août 1874.
Dénomination. ~ Déc. du 10 août 1868.";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;jules lefebvre;rue Jules Lefebvre;;5093;"Orig. du nom. ~ Jules Lefebvre (1836-1912), peintre.
Historique. ~ Elle s'est appelée rue de la Séquanaise.
";"Ouverture. ~ Ouverte en 1912.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 6 juillet 1919.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;lentonnet;rue Lentonnet;;5519;"Orig. du nom. ~ Jean Louis Lentonnet (1840-1895), lieutenant-colonel d'infanterie, mort à Madagascar.
Historique. ~ Précédemment, rue Alphonse Poittevin.
";"Ouverture. ~ Ouverte de 1894 à 1896 sous le nom de rue Alphonse Poittevin.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 24 décembre 1899.
Dénomination. ~ Arr. du 10 juin 1897.";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
cité;de;londres;cité de Londres;;5740;"Orig. du nom. ~ Voisinage de la rue de Londres.
";"
";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;notre-dame de lorette;rue Notre-Dame de Lorette;;6832;"Orig. du nom. ~ Aboutit à l'église Notre-Dame de Lorette.
Historique. ~ Précédemment rue Vatry.
";"Ouverture. ~ Ord. du 24 janvier 1834 (UP), sur une longueur de 78 m environ à partir de la rue Saint-Lazare. Ord. du 21 avril 1824, le surplus jusqu'à la rue de La Rochefoucauld. Ord. du 2 février 1826, entre les rues de La Rochefoucauld et Pigalle (A).
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 24 janvier 1834 (UP), au droit des nos 1 à 9 et côté pair sur une longueur de 76 m environ à partir d'un point situé au droit du n° 2 à 2,20 m de la rue des Martyrs. Arr. du 25 janvier 1949 (relatif à la rue Saint-Georges), côté impair, entre le n° 23 (exclu) et cette dernière voie. Ord. du 21 avril 1824, le surplus jusqu'à la rue de La Rochefoucauld, sauf du côté pair, sur une longueur de 2,20 m à partir de la rue des Martyrs. Ord. du 2 février 1826, partie A.
Dénomination. ~ Déc. min. du 10 avril 1835.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
cité;;malesherbes;cité Malesherbes;;5952;"Orig. du nom. ~ Ouverte sur l'emplacement de l'ancien Hôtel Malesherbes.
";"
";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;mansart;rue Mansart;;5979;"Orig. du nom. ~ François Mansart (1598-1666), et son neveu, Jules Hardouin Mansart (1645-1708), architectes français.
Historique. ~ Précédemment rue Percier.
";"Ouverture. ~ Ouverte en 1842.
Classement et alignements (non retenus au POS et non repris au PLU). ~ Déc. du 2 mai 1853.
Nivellement. ~ Déc. du 11 juillet 1853.
Dénomination. ~ Déc. du 24 août 1864.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;manuel;rue Manuel;;5981;"Orig. du nom. ~ Jacques Antoine Manuel (1775-1827), homme politique français expulsé de la Chambre des députés, en 1823, pour avoir défendu les opinions libérales. Est mort rue des Martyrs, en face de cette rue.
Historique. ~ Précédemment rue Morée et antérieurement rue Neuve des Martyrs.
";"Classement et alignements (non retenus au POS et non repris au PLU). ~ Déc. du 27 juillet 1870.
Numérotage. ~ Arr. du 12 mai 1877.
Dénomination. ~ Arr. du 13 juillet 1887.";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;geoffroy-marie;rue Geoffroy-Marie;;4106;"Orig. du nom. ~ Geoffroy, cordonnier et Marie, son épouse, avaient donné en 1261, à l'Hôtel Dieu, les terrains sur lesquels la rue a été percée.
";"Ouverture. ~ Ord. du 10 janvier 1842.
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 10 janvier 1842, côté impair, depuis la rue du Faubourg Montmartre jusqu'au droit du n° 9 bis et côté pair. Arr. du 7 août 1939, au droit du n° 11 et pan coupé circulaire du côté pair à l'angle de la rue de la Boule Rouge. Cet arrêté rapporte les alignements approuvés par l'ord. du 10 janvier 1842 au droit des nos 11 bis à 15 inclus, 14 (partie) et 16.";Faubourg Montmartre.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;victor massé;rue Victor Massé;;9775;"Orig. du nom. ~ Félix Marie Victor Massé (1822-1884), compositeur ; voisinage de l'avenue Frochot où il est mort.
Historique. ~ Précédemment rue de Laval. Ouverte sous le nom de rue Ferrand.
";"Ouverture. ~ Ouverte en 1797.
Alignements (non retenus au POS et non repris au PLU). ~ Arr. du 19 janvier 1956, au droit des nos 27 (partie) et 29 (partie). Ord. du 1er juillet 1834, côté pair. Déc. du 15 novembre 1912, côté impair (non exécutoire par mesure ordinaire de voirie).
Nivellement. ~ Déc. du 15 novembre 1912.
Dénomination. ~ Arr. du 25 avril 1887.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
square;de;maubeuge;square de Maubeuge;;6184;"Orig. du nom. ~ Voisinage de la rue de Maubeuge.
";"Création. ~ Créé en 1892.
Assainissement. ~ Arr. du 11 décembre 1920.
";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;godot de mauroy;rue Godot de Mauroy;;4222;"Orig. du nom. ~ Ouverte par MM. Godot de Mauroy, propriétaires du sol.
Historique. ~ L'ancien passage ou impasse dite de la Grille a été absorbée par la rue Godot de Mauroy.
";"Ouverture. ~ Ord. du 18 novembre 1818. Un décret du 14 novembre 1858 (UP), non exécuté, prévoyait le prolongement de cette voie jusqu'à la rue Auber.
";Chaussée d'Antin.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
place;;adolphe max;place Adolphe Max;25/01/1940;65;"Orig. du nom. ~ Adolphe Max (1869-1939), homme politique belge, bourgmestre de Bruxelles et citoyen de Paris ; voisinage de la rue de Bruxelles.
Historique. ~ Précédemment place Vintimille.
";"Ouverture. ~ Ouverte en 1844 (ord. du 21 juin 1841).
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 21 juin 1841, au droit des nos 5, 6 et 7.
Numérotage. ~ Arr. du 31 août 1872.
Dénomination. ~ Arr. du 25 janvier 1940.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;mayran;rue Mayran;;6223;"Orig. du nom. ~ Joseph Décius Nicolas Mayran (1802-1855), général de division.
";"Ouverture, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 19 mars 1862 (UP).
Dénomination. ~ Déc. du 2 mars 1864.";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;du;cardinal mercier;rue du Cardinal Mercier;;1547;"Orig. du nom. ~ Désiré Joseph Mercier (1851-1926), cardinal belge, archevêque de Malines.
Historique. ~ Ouverte sur l'emplacement de la prison pour dettes. Avant 1926, c'était la rue Nouvelle.
";"Ouverture. ~ Ouverte en 1879.
Classement et nivellement. ~ Arr. du 15 février 1966.
";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;meyerbeer;rue Meyerbeer;;6311;"Orig. du nom. ~ Jacob Meyer Liebmann Beer, dit Giacomo Mayerbeer (1794-1864), compositeur allemand ; voisinage de l'Opéra.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Déc. du 16 juillet 1862 (UP).
Servitude. ~ Les immeubles riverains sont grevés de la servitude d'architecture prévue au décret du 29 septembre 1860 pour les abords de l'Opéra.
Dénomination. ~ Déc. du 2 mars 1867.";Chaussée d'Antin.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;de;milan;rue de Milan;;6358;"Orig. du nom. ~ Ville d'Italie, ancienne capitale du royaume lombard-vénitien ; voisinage de la place de l'Europe.
";"Ouverture. ~ Ouverte en 1831.
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 18 mars 1836.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;milton;rue Milton;;6369;"Orig. du nom. ~ John Milton (1608-1674), poète anglais.
Historique. ~ Précédemment partie de la rue Neuve Bossuet, entre le n° 7 bis et la cité Charles Godon ; rue Neuve Fénelon, entre la cité Charles Godon et la rue de la Tour d'Auvergne ; et plus anciennement passage Fénelon, entre les rues Manuel et de la Tour d'Auvergne.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 16 août 1883, entre la rue Lamartine et les nos 7 et 12 inclus (A). Cette partie de la rue Milton a été ouverte par la Ville de Paris, lors du percement de la rue de Maubeuge. Déc. du 27 juillet 1870, le surplus.
Numérotage. ~ Arr. des 12 février 1875 (nos 1 à 7), 16 décembre 1879 (côté pair) et 25 juillet 1882 (côté impair, du n° 9 à la fin).
Dénomination. ~ Déc. du 10 août 1868, partie A. Arr. du 10 novembre 1873, partie B.";Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;de;mogador;rue de Mogador;;6399;"Orig. du nom. ~ Place forte du Maroc prise le 15 août 1844.
Historique. ~ Avant l'ouverture du boulevard Haussmann, la rue de Mogador commençait rue des Mathurins ; le tronçon compris entre cette dernière voie et le boulevard Haussmann était devenu une partie de la rue Scribe avant d'être incorporé à la place Diaghilev.
";"Ouverture. ~ Ord. du 11 décembre 1845, entre le boulevard Haussmann et la rue de Provence. Déc. du 30 octobre 1894 (UP), entre les rues de Provence et Joubert. Déc. du 16 février 1900 (UP), entre les rues Joubert et de la Victoire. Déc. du 13 mai 1899 (UP), entre les rues de la Victoire et Saint-Lazare (M).
Classement. ~ Déc. du 13 mai 1899, partie M.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 14 janvier 1933.
Numérotage. ~ Arr. du 7 septembre 1901.
Dénomination. ~ Déc. min. du 23 décembre 1845.";Chaussée d'Antin.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
square;;moncey;square Moncey;;6425;"Orig. du nom. ~ Voisinage de la rue Moncey.
";"Création. ~ Créé en 1903.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 12 novembre 1962.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;moncey;rue Moncey;;6424;"Orig. du nom. ~ Bon Adrien Jeannot de Moncey (1754-1842), duc de Conegliano, maréchal de France ; voisinage de la place de Clichy, dans les environs de laquelle il dirigea la résistance contre les armées alliées, en 1814.
Historique. ~ Précédemment rue Laperche.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Ord. du 15 novembre 1841 (UP).
Dénomination. ~ Ord. du 5 août 1844.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
cité;;monthiers;cité Monthiers;;6499;"Orig. du nom. ~ M. Monthiers, propriétaire.
";"
";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;de;montholon;rue de Montholon;;6501;"Orig. du nom. ~ La famille de Montholon, dont l'hôtel était situé boulevard Poissonnière.
";"Ouverture. ~ Lettres patentes du 2 septembre 1780.
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 23 août 1833.
Dénomination. ~ Lettres patentes du 2 septembre 1780.";Faubourg Montmartre. Rochechouart.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;du;faubourg montmartre;rue du Faubourg Montmartre;;3510;"Historique. ~ Cette voie figure à l'état de chemin sur les plus anciens plans de Paris. Elle a porté pendant la Révolution le nom de rue du Faubourg Montmarat.
Orig. du nom. ~ Principale rue du faubourg situé entre Paris et l'abbaye de Montmartre.
";"Déclassement. ~ Délib. du 19 janvier 1998, au droit du n° 15.
Alignements (non retenus au POS et non repris au PLU). ~ Côté impair : Ord. 10 mai 1840 : 1° entre le n° 31 (exclu) et la rue de Provence ; 2° entre la rue La Fayette et le n° 63 (exclu). Arr. du 12 février 1938, le surplus, ainsi qu'un pan coupé de 10 m à l'angle de la rue La Fayette, côté impair. Côté pair : Arr. du 12 février 1938 : 1° entre le boulevard Poissonnière et la rue Buffault ; 2° entre la rue La Fayette et la rue de Châteaudun. Cet arrêté rapporte : 1° l'alignement approuvé par déc. du 25 avril 1885 entre la rue Buffault et la rue La Fayette ; 2° l'alignement approuvé par ord. du 10 mai 1840 entre la place Kossuth et la rue Lamartine.
Nivellement. ~ Arr. du 12 février 1938.
Monument classé. ~ Au n° 8 : salle de spectacle ""Le Palace"" avec son décor.";Faubourg Montmartre.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;de;montyon;rue de Montyon;;6541;"Orig. du nom. ~ Antoine Jean Baptiste Robert Auget, baron de Montyon (1733-1820), philanthrope français ; donna trois millions aux hospices et légua plus d'un million à l'Institut pour fonder des prix.
Historique. ~ Cette partie était précédemment comprise dans la rue de la Boule Rouge, anciennement passage de la Boule Rouge ; le passage de la Boule Rouge avait été converti en rue à la suite d'une ordonnance royale du 23 décembre 1816.
";"Ouverture. ~ Ord. du 11 août 1844, entre les rues de Trévise et de la Boule Rouge (A).
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 11 août 1844, côté impair, sur une longueur de 19 m environ à partir de la rue de Trévise et côté pair, partie A. Dans cette partie, l'ordonnance du 11 août 1844 limitait à 15 m la hauteur maxima des maisons riveraines ; une ordonnance du 3 octobre 1845 a disposé que la façade de ces maisons pourrait s'élever à 17,55 m. Ord. du 23 août 1833, le surplus.
Dénomination. ~ Délib. mun. du 26 mai 1843, partie comprise entre les rues de la Boule Rouge et du Faubourg Montmartre.";Faubourg Montmartre.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;;morlot;rue Morlot;;6564;"Orig. du nom. ~ François Nicolas Madeleine Morlot (1795-1862), cardinal, archevêque de Paris ; voisinage de l'Eglise de la Trinité.
";"Ouverture. ~ Déc. du 19 décembre 1860 (UP).
Servitude. ~ Les immeubles riverains sont grevés d'une servitude d'architecture symétrique.
Dénomination. ~ Déc. du 2 mars 1864.
";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
rue;de;navarin;rue de Navarin;;6700;"Orig. du nom. ~ Victoire remportée le 20 octobre 1827 par les escadres française, anglaise et russe sur la flotte turco-égyptienne.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Ord. du 7 octobre 1830, sauf au droit des nos 22 (partie) et 24 (partie). Déc. du 15 juin 1903, pan coupé du côté pair, à l'angle de la rue des Martyrs.
Nivellement. ~ Déc. du 15 juin 1903, au droit des numéros 1 et 2.";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
square;d';orléans;square d'Orléans;;6937;"Orig. du nom. ~ Voisinage de la rue d'Aumale.
Historique. ~ Précédemment cité des Trois Frères et antérieurement place d'Orléans.
";"
";Saint-Georges.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
place;;adrien oudin;place Adrien Oudin;21/01/1935;84;"Orig. du nom. ~ Adrien Oudin (1873-1934), député, conseiller municipal du quartier.
Historique. ~ Précédemment partie des rues Taitbout et du Helder.
";"Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 16 avril 1831, côté impair et côté pair sur une longueur de 21 m environ à partir du boulevard Haussmann.
Numérotage. ~ Arr. du 8 octobre 1935.
Dénomination. ~ Arr. du 21 janvier 1935.";Chaussée d'Antin.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;IXe
