"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"Adresse - nom du centre";"Adresse - rue";"Adresse - code postal";"Adresse - ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude"
"Consultation";"Pneumologie";"La pneumologie s'intéresse au diagnostic et au traitement des maladies des poumons et de l'appareil respiratoire ( asthme, insuffisance respiratoire, bronchique chronique, tumeur...).";"Centre de Santé Dentaire Réaumur";"Mercredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de Santé Dentaire Réaumur";"Mardi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de Santé Dentaire Réaumur";"Mardi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de Santé Dentaire Réaumur";"Mercredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de Santé Dentaire Réaumur";"Jeudi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de Santé Dentaire Réaumur";"Jeudi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de Santé Dentaire Réaumur";"Vendredi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Endocrinologie";"L'endocrinologie s'intéresse au diagnostic et au traitement des troubles de fonctionnement des glandes : thyroïde, pancréas, gonades, (testicule, ovaire), surrénales, parathyroïdes et hypophyse, et des produits qu'elles sécrètent, les hormones.";"Centre de Santé Dentaire Réaumur";"Mercredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Endocrinologie";"L'endocrinologie s'intéresse au diagnostic et au traitement des troubles de fonctionnement des glandes : thyroïde, pancréas, gonades, (testicule, ovaire), surrénales, parathyroïdes et hypophyse, et des produits qu'elles sécrètent, les hormones.";"Centre de Santé Dentaire Réaumur";"Jeudi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Allergologie";"L'allergologie s'intéresse au diagnostic et au traitement des manifestations allergiques, par l'intermédiaire des tests et d'examens de biologie et est amené à utiliser des traitements de désensibilisation.";"Centre de Santé Dentaire Réaumur";"Jeudi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Podologie";"La podologie s'intéresse au diagnostic et au traitement des pathologies de la cheville et du pieds, notamment l'ensemble des troubles posturaux douloureux au moyen d'orthèse et de semelles orthopédiques.";"Centre de Santé Dentaire Réaumur";"Jeudi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Consultation";"Chirurgie viscérale";"La chirurgie viscérale s'intéresse au diagnostic et au traitement des affections des organes abdomino-pelviens, surtout de l'appareil digestif (estomac, grêle, colon) mais aussi de la paroi abdominale (hernie), ou encore de la rate et des glandes endocrin";"Centre de Santé Dentaire Réaumur";"Vendredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Lundi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Lundi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Mardi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Mardi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Mercredi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Mercredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Jeudi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Jeudi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Vendredi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Centre de Santé Dentaire Réaumur";"Vendredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Lundi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Lundi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Mardi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Mardi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Mercredi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Mercredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Jeudi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Jeudi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Vendredi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de Santé Dentaire Réaumur";"Vendredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Lundi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Lundi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Mardi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Mardi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Mercredi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Mercredi";01:00:00 PM;06:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de Santé Dentaire Réaumur";"Jeudi";08:00:00 AM;12:00:00 PM;"Réaumur";"106, rue Réaumur";75002;"Paris";"01 55 80 56 60";;;48.87;2.35
